Unnamed: 0,城市,职位类型,学历要求 ,岗位名称,地址,薪资,年薪,学历
154,杭州,培训,本科,培训交付经理,e8830ba6b89368a01HN809y7E1dR,8-13K·15薪,157500,"['1-3年', '本科']"
155,杭州,培训,本科,培训实习生-人力资源,fba10a67dc7bc70c1HZy0tW5FFRR,100-120元/天,27500,"['4天/周', '3个月', '本科']"
156,杭州,培训,本科,国际化学习发展高级专家,02f80ebfc29d9f331HN93N-9EFRQ,30-60K·16薪,720000,"['5-10年', '本科']"
157,杭州,培训,大专,培训专员（双休+薪资8-11k）,21a2c6b2c8e237881HF93t21GFRT,7-8K,90000,"['1-3年', '大专']"
158,杭州,培训,本科,资深培训专员,d1de431c63d567661XJ53ty0ElpR,10-15K,150000,"['3-5年', '本科']"
159,杭州,培训,本科,培训体系运营,a5e48f3ef140ea111Hx_0961FVRZ,13-14K,162000,"['3-5年', '本科']"
160,杭州,培训,本科,系统培训师(A112680),b7eefe8e43eea6461HF839S_FlBV,15-25K,240000,"['3-5年', '本科']"
161,杭州,培训,大专,服务培训品控经理,cfae08b6f4da96821XJy396-FFdV,14-17K,186000,"['5-10年', '大专']"
162,杭州,培训,大专,母婴培训师,ec8716a2bd5964d11HB629-0FVdX,6-8K,84000,"['3-5年', '大专']"
163,杭州,培训,大专,培训主管,eec54e0e874225021HN-3du-FlJU,9-14K,138000,"['3-5年', '大专']"
164,杭州,培训,本科,招聘培训专员,dd52bff5d59096901HN639i9GVZT,10-15K,150000,"['3-5年', '本科']"
165,杭州,培训,本科,大区培训经理,dd0ca9fe37d370bb1HN92d66FFBY,14-18K,192000,"['3-5年', '本科']"
166,杭州,培训,本科,培训发展经理,75a494bfe0e26f7e1HN53Ny5F1pR,15-20K,210000,"['3-5年', '本科']"
167,杭州,培训,本科,资深业务培训 (MJ001249),001cc2d4303a2b5c1HZ52Ni_F1RT,15-25K·13薪,260000,"['3-5年', '本科']"
168,杭州,培训,本科,培训专家,d6b97926554063fd1Hx82t-5FFZY,20-30K·14薪,350000,"['5-10年', '本科']"
169,杭州,培训,本科,培训经理（医美）,9c32f66834ebee711Hdy0tS6ElVS,12-18K·13薪,195000,"['3-5年', '本科']"
170,杭州,培训,本科,培训专家（生活服务）,d1824dcb0337c8a11HJ43dW7FFJQ,30-50K·15薪,600000,"['3-5年', '本科']"
171,杭州,培训,大专,美业厂家教育培训老师,16458f5af3c27e121XF83Nm7F1VS,10-15K,150000,"['3-5年', '大专']"
172,杭州,培训,本科,培训经理（营销团队）(J10024),d7bf4ae08a1bff651HN929W_E1NW,15-20K,210000,"['5-10年', '本科']"
173,杭州,培训,本科,培训讲师,41798f5a20b526e21Xx_3965FVpV,7-12K,114000,"['1-3年', '本科']"
174,杭州,培训,本科,培训主管,c4b39f47de5b2e611Hxz2N25GFpQ,13-16K·14薪,203000,"['3-5年', '本科']"
175,杭州,培训,本科,商学院负责人,4942d47c36ee51921HN-09u9E1JV,20-35K·13薪,357500,"['10年以上', '本科']"
176,杭州,培训,本科,女装品牌培训主管,7c436d9fc4abea221Hdy09i1GVdZ,5-8K,78000,"['10年以上', '本科']"
177,杭州,培训,本科,培训专员（六险一金+周末双休）,58b7b81f3f453de51HJ92t65ElpU,7-11K·13薪,117000,"['1-3年', '本科']"
178,杭州,培训,大专,培训经理,fe1437f39fa4e2ee1XN_29-9EFNT,8-10K,108000,"['3-5年', '大专']"
179,杭州,培训,本科,培训高级专员,9bbf2c974cffc0851HF62Ni_GFRV,6-8K·13薪,91000,"['1-3年', '本科']"
180,杭州,员工关系,本科,员工关系,51bca8c1bd8681da1HJ80tq4EFpV,7-12K·13薪,123500,"['经验不限', '本科']"
181,杭州,员工关系,本科,员工关系主管,0d5704be8a1ef36b1HB82tS7EVJX,6-11K,102000,"['3-5年', '本科']"
182,杭州,员工关系,大专,驻场薪酬员工关系管理,36931d99aaea10bd1XN_0966EVFQ,5-8K,78000,"['1-3年', '大专']"
183,杭州,员工关系,本科,员工关系经理,75d6375d0afe44f11HJy39y0GFVQ,12-15K·15薪,202500,"['3-5年', '本科']"
184,杭州,员工关系,本科,国内外员工关系负责人,7b9f34adc1fb015d1HJ439-9FlFX,14-28K·13薪,273000,"['3-5年', '本科']"
185,杭州,员工关系,本科,人事ssc专员,696c8d44ec2577e21HFz3N-4GVNX,6-11K·13薪,110500,"['1-3年', '本科']"
186,杭州,员工关系,本科,员工关系,b0ab26dc97dd2cfa1Hdy2dy9FlNQ,8-13K,126000,"['3-5年', '本科']"
187,杭州,员工关系,本科,ssc专员(J10315),4f819261600659c01HN63t25F1RW,6-9K,90000,"['1-3年', '本科']"
188,杭州,员工关系,本科,海外业务ssc,a9d9c3f6003ab1431HN63tm0EVZZ,18-25K·15薪,322500,"['3-5年', '本科']"
189,杭州,员工关系,大专,员工关系（交付）专员,7c3faf7a9422e2e21Hx62d-0FVFY,6-8K,84000,"['经验不限', '大专']"
190,杭州,员工关系,本科,员工关系专员,c1d962e8ea8b708f1HF-3N64F1FR,7-12K,114000,"['1-3年', '本科']"
191,杭州,员工关系,本科,员工关系专员,5ebcbb9188e7fe891HJ_2d65ElRU,8-10K·15薪,135000,"['3-5年', '本科']"
192,杭州,员工关系,本科,人事,32ee54a0e9787aee1Hdz2d69F1VY,7-8K·13薪,97500,"['3-5年', '本科']"
193,杭州,员工关系,学历不限,员工关系,dc7b4fe7357995af1XR839q8GFRT,4-5K,54000,"['经验不限', '学历不限']"
194,杭州,员工关系,本科,实习生,1013aa778a4fa8221HJ_39-9E1pS,100-150元/天,31250,"['4天/周', '2个月', '本科']"
195,杭州,员工关系,本科,ssc专员,af90f628fa8ffe631HJ539i4EFJV,8-13K,126000,"['3-5年', '本科']"
196,杭州,员工关系,本科,员工体验,a69a81647e57e7991Hd50tu5EFRX,10-14K·16薪,192000,"['3-5年', '本科']"
197,杭州,员工关系,本科,ssc经理,bd1105a1a66ba9641HN93tW7EVdQ,15-20K·14薪,245000,"['3-5年', '本科']"
198,杭州,员工关系,本科,员工关系专员,e63fdbafc3edc2961Hd-3tq-GVNW,5-7K,72000,"['1-3年', '本科']"
199,杭州,员工关系,本科,员工关系实习生,33ef59847bed18791X1839W9FVZZ,150-200元/天,43750,"['5天/周', '6个月', '本科']"
200,杭州,员工关系,大专,人事SSC专员（大平台/周末双休）,61fd3dce7a0f90121XF-2Nm9FVtW,6-8K,84000,"['1-3年', '大专']"
201,杭州,员工关系,本科,高级HRBP,ef7a10ae8d5d35571Hd43961FVdZ,10-12K,132000,"['3-5年', '本科']"
202,杭州,员工关系,学历不限,劳资专员,b8d2dad52091f5511HBz0tm0EFJT,4-5K,54000,"['经验不限', '学历不限']"
203,杭州,员工关系,本科,杭州员工关系主管,8452c43d3d608a891HJ929y7EVVS,8-10K,108000,"['5-10年', '本科']"
204,杭州,员工关系,本科,员工关系实习生,8e11d3601a08c7861X1709y_GFBR,3-4K,42000,"['经验不限', '本科']"
205,杭州,员工关系,大专,人力资源助理,7a3362f181e85a401HN-39u9FlZS,4-5K,54000,"['1-3年', '大专']"
206,杭州,员工关系,学历不限,服务岗,c57bcf221177feac1XN92dW7FVBW,4-5K,54000,"['经验不限', '学历不限']"
207,杭州,员工关系,大专,人力行政专员,795f3be07325c0391HZ909W4EFZX,7-10K,102000,"['1年以内', '大专']"
208,杭州,员工关系,本科,交付经理,b247482df5088b141nJz39i7GVtT,8-12K,120000,"['1-3年', '本科']"
209,杭州,员工关系,学历不限,员工关系,325739be079f25921XZ-3dW6GFs~,6-10K,96000,"['经验不限', '学历不限']"
210,杭州,组织发展,本科,人才发展专员,bc82c1dceef8ba4e1HJ-3961FFRU,6-11K,102000,"['1-3年', '本科']"
211,杭州,组织发展,本科,干部管理专家,2f95b8d85cd2d84d1HF929S4FVVT,25-40K,390000,"['10年以上', '本科']"
212,杭州,组织发展,本科,人事助理专员（双休+福利）,1d0043aef84c0edc1nJ709m7EVJZ,4-6K·13薪,65000,"['经验不限', '本科']"
213,杭州,组织发展,本科,集团COE专家,107ff564b94600401HBy39y4GFBR,25-35K,360000,"['3-5年', '本科']"
214,杭州,组织发展,硕士,人力—组织发展专员—任职资格—杭州,e49375d6a92b09101HF52t29F1pZ,12-24K·15薪,270000,"['1-3年', '硕士']"
215,杭州,组织发展,本科,组织发展,d9e327ddc24042801HJz3dq8ElRQ,12-18K·16薪,240000,"['3-5年', '本科']"
216,杭州,组织发展,本科,人才发展专员（OD）,c845569868d16da01HJ-2N-6FVpS,10-15K,150000,"['经验不限', '本科']"
217,杭州,组织发展,本科,招聘专家,f92002e6270326a31HJ909S5EFdR,8-12K,120000,"['3-5年', '本科']"
218,杭州,组织发展,本科,流程专员 (MJ001687),2b0dc066f4f7196c1HBz09u_EFVQ,10-15K,150000,"['3-5年', '本科']"
219,杭州,组织发展,本科,COE组织发展专家,85486169ce37c81b1HN839m6F1RU,45-75K·14薪,840000,"['10年以上', '本科']"
220,杭州,组织发展,本科,组织发展od,fd7ec4a0ec5d80c41HN-3ti-FVpV,12-20K·16薪,256000,"['1-3年', '本科']"
221,杭州,组织发展,本科,组织规划岗OD&HRBP（国企正式）(J14445),9f49ad6777b8a4da1Hxz39y9FltY,15-20K·14薪,245000,"['5-10年', '本科']"
222,杭州,组织发展,本科,组织发展经理,61ec53703d7b484e1HF72NS6E1NU,20-35K,330000,"['5-10年', '本科']"
223,杭州,组织发展,本科,组织发展经理/专家（集团总部） (MJ057963),8fe8e2627d5c158b1HN429i-GFBZ,20-30K·15薪,375000,"['5-10年', '本科']"
224,杭州,组织发展,本科,组织发展,141ce08be1c86cb91HN639q-FFpZ,15-25K·14薪,280000,"['5-10年', '本科']"
225,杭州,组织发展,本科,组织发展主管/经理,953c93be1a39332e1HJ72t66EFtW,18-22K,240000,"['5-10年', '本科']"
226,杭州,组织发展,本科,coe,104b3b448377d3131HF739u8FlNW,15-30K,270000,"['5-10年', '本科']"
227,杭州,组织发展,本科,供应链-高级组织发展专员（OD）,a5d7b8ecc895807e1HN63dW9ElNW,15-25K·15薪,300000,"['5-10年', '本科']"
228,杭州,组织发展,本科,coe专家,2eaa09d98455a43d1HB_39m-ElRU,28-35K,378000,"['5-10年', '本科']"
229,杭州,组织发展,本科,组织发展专家,62d690c576b21dab1HF929S7EVZT,25-40K,390000,"['10年以上', '本科']"
230,杭州,组织发展,本科,人才发展专员,23d015d794ee93ea1HN-3t-8FVVU,10-15K,150000,"['1-3年', '本科']"
231,杭州,组织发展,本科,COE专家,fb1e1889ea90f1e01HB_39m-E1tZ,25-30K·13薪,357500,"['5-10年', '本科']"
232,杭州,企业文化,本科,企业文化实习生,a30ae8bdee616dfb1X173d20F1NQ,100-130元/天,28750,"['3天/周', '6个月', '本科']"
233,杭州,企业文化,本科,行政专员（偏企业文化）,97590ce3a71157811HF62Nu8FFVX,7-10K,102000,"['1-3年', '本科']"
234,杭州,企业文化,硕士,OC组织文化实习生,6ff9b3015d910ddb1HB92dm-GVpY,200-250元/天,56250,"['5天/周', '4个月', '硕士']"
235,杭州,企业文化,本科,党建与企业文化专员,a959810e668c5bea1Hd929y9EVNX,7-12K,114000,"['经验不限', '本科']"
236,杭州,企业文化,本科,组织文化专员,b4eb1017342b1a241XN52tm1F1VW,7-12K·13薪,123500,"['1-3年', '本科']"
237,杭州,企业文化,本科,企宣专员/企宣高级专员,fe5e752a7bc2d2df1HF63dm4ElFT,6-10K·14薪,112000,"['经验不限', '本科']"
238,杭州,企业文化,中专/中技,企业宣传专员,55ad8933a29ef4b01HB93d28EFJQ,100-120元/天,27500,"['经验不限', '中专/中技']"
239,杭州,企业文化,大专,企业文化专员,e54cd4bd3d5c6b4e1HJz2dq5GFBW,7-8K,90000,"['3-5年', '大专']"
240,杭州,企业文化,本科,企业文化专员/主管,9f9ef5267bbb4e0a1Hd409i0EVtW,8-10K,108000,"['1-3年', '本科']"
241,杭州,企业文化,大专,企业文化策划,dce2866789f19ec31HN43tS-F1BQ,7-12K,114000,"['3-5年', '大专']"
242,杭州,企业文化,本科,企业文化,c771cad1f03262241HN83d65ElFU,10-15K,150000,"['3-5年', '本科']"
243,杭州,企业文化,本科,管培生,5ae95200817c446e1HN_2t-8EFpW,8-12K,120000,"['1-3年', '本科']"
244,杭州,企业文化,本科,企业文化专员,b5c67eec651f9a631XN409m1GFNY,120-180元/天,37500,"['5天/周', '3个月', '本科']"
245,杭州,企业文化,本科,企业文化实习生,2374d0888f2f1ec31HJ839S-EFpY,120-150元/天,33750,"['5天/周', '3个月', '本科']"
246,杭州,企业文化,大专,企业文化专员,91165288ad0d1ed31Hdz39u7GFJX,120-200元/天,40000,"['5天/周', '3个月', '大专']"
247,杭州,企业文化,学历不限,HR实习生,c891d21fa68f4b0b1HF-09i0GFpV,200-300元/天,62500,"['4天/周', '4个月', '学历不限']"
248,杭州,企业文化,大专,企业文化主管,8029bf0bac9cf2da1HN82tW-GFFS,10-15K,150000,"['5-10年', '大专']"
249,杭州,企业文化,本科,活动策划实习生（人力资源oc方向）,a079d0641fd9c1a61X1909u1ElFU,140-160元/天,37500,"['4天/周', '4个月', '本科']"
250,杭州,企业文化,本科,HR-组织文化,380a44b038c84d231HB609m1E1tV,18-35K,318000,"['1-3年', '本科']"
251,杭州,企业文化,本科,企业文化主管,b8d6f0839a54eba21Xxz2dy4GVZQ,12-17K·14薪,203000,"['3-5年', '本科']"
252,杭州,企业文化,大专,企宣专员,71dc1f6e4046ee971HJ509u1FVtR,7-10K,102000,"['1-3年', '大专']"
253,杭州,企业文化,大专,活动策划（企业文化宣传）,af7b9dc7f1956cb81XN529y1FFdQ,9-11K,120000,"['3-5年', '大专']"
254,杭州,企业文化,本科,企业文化主管,f6a6f85c870afb991HN_3N64EltT,10-13K·14薪,161000,"['3-5年', '本科']"
255,杭州,企业文化,本科,交个朋友OC实习生,52aecb48582cadc41HZ82Nu6EFNT,150-200元/天,43750,"['5天/周', '3个月', '本科']"
256,杭州,企业文化,本科,人力资源实习生,87809bd199dca6191HJy09i_FFRZ,130-150元/天,35000,"['5天/周', '6个月', '本科']"
257,杭州,企业文化,本科,企业文化实习生(A172994),2a4f7cb86a6556241HJ93N-0FFRV,150-170元/天,40000,"['5天/周', '3个月', '本科']"
258,杭州,企业文化,本科,组织文化专员（OC—直管）,3cfa128f24e23ca11HB72t6_ElFR,7-11K,108000,"['3-5年', '本科']"
259,杭州,企业文化,本科,组织文化专员,b2409cb5f8807acf1X1z3Nq_FlpY,7-12K,114000,"['经验不限', '本科']"
260,杭州,企业文化,本科,企业文化实习生,b22ce1238ac907b61XN52Nu-ElNW,150-200元/天,43750,"['4天/周', '3个月', '本科']"
261,杭州,企业文化,大专,企宣专员,ab27ca5a14500e261X1639u-GFpT,6-10K,96000,"['1-3年', '大专']"
262,杭州,薪酬绩效,本科,薪资福利专家,7ec555160bbd94a41HVy0tq6FldT,18-28K·13薪,299000,"['5-10年', '本科']"
263,杭州,薪酬绩效,本科,绩效专业岗,fd860b9251b9a5a61HB829m4FFRQ,9-14K·13薪,149500,"['3-5年', '本科']"
264,杭州,薪酬绩效,本科,绩效管理师,4fc8cd640d96ebf61HN_3967GVJR,10-15K,150000,"['5-10年', '本科']"
265,杭州,薪酬绩效,本科,薪酬专员,cd610b5ea306b27a1HBy3dy8FVpZ,8-13K·15薪,157500,"['1-3年', '本科']"
266,杭州,薪酬绩效,本科,绩效管理经理 (MJ070687),5fe0582478c77f441HN839u-GVBR,20-35K,330000,"['5-10年', '本科']"
267,杭州,薪酬绩效,本科,薪酬绩效专员,99c55b8e1bbc808d1HB909u0FFRX,6-10K,96000,"['5-10年', '本科']"
268,杭州,薪酬绩效,本科,薪酬绩效主管/经理,3eb11811990d0bcd1HVz2dm_FVJX,15-25K,240000,"['5-10年', '本科']"
269,杭州,薪酬绩效,大专,薪酬绩效经理,aa0d37955dbfb1571HF539S8EVdW,8-13K,126000,"['3-5年', '大专']"
270,杭州,薪酬绩效,学历不限,高级绩效专员,a83e971569b093371HJ-2NS5EVJX,11-20K,186000,"['5-10年', '学历不限']"
271,杭州,薪酬绩效,本科,薪酬绩效主管,73dff100b5719ee81X1409m8EFBZ,12-16K·13薪,182000,"['5-10年', '本科']"
272,杭州,薪酬绩效,本科,薪酬专员 (MJ001071),84b6f81b96188d691HZ52N-6GVJR,8-12K,120000,"['经验不限', '本科']"
273,杭州,薪酬绩效,大专,薪酬绩效主管,3d96c992e4b7ed6b1HJ82du-FVdQ,8-12K,120000,"['3-5年', '大专']"
274,杭州,薪酬绩效,大专,薪酬专员（地铁口）,77bb71863d4aaebb1HJ_2Ny9EFdU,7-9K,96000,"['1-3年', '大专']"
275,杭州,薪酬绩效,本科,资深薪酬绩效专员,4f6032b43ca8fc031HJ83N21FlJV,9-12K·13薪,136500,"['1-3年', '本科']"
276,杭州,薪酬绩效,本科,资深业务薪酬,9dd2056e6b582cf31Hd43t6-F1BZ,30-45K·16薪,600000,"['5-10年', '本科']"
277,杭州,薪酬绩效,本科,薪酬绩效专家,c4bcdca905c8d76e1HF72tm5GVRT,20-35K,330000,"['5-10年', '本科']"
278,杭州,薪酬绩效,本科,13K薪酬专家/周末双休,a8a56723646c48801HVz09i5E1BW,8-13K,126000,"['1-3年', '本科']"
279,杭州,薪酬绩效,本科,薪酬绩效经理,e8f9f909ba0dfaa11HJ-2NS4EVtW,30-50K·15薪,600000,"['5-10年', '本科']"
280,杭州,薪酬绩效,本科,薪酬绩效总监,19482073eb69d28b1HB92N68EVZQ,25-35K·18薪,540000,"['5-10年', '本科']"
281,杭州,薪酬绩效,本科,薪酬福利专员,1d4aba54d27d88051XNy3tW9FlNV,7-9K,96000,"['1-3年', '本科']"
282,杭州,薪酬绩效,本科,薪酬绩效专员,99828a44884552c71Hd9096-FlJU,8-13K,126000,"['1-3年', '本科']"
283,杭州,薪酬绩效,大专,资深薪酬绩效,840c932a9d4c2b681HVz0ty5EFNQ,15-25K·13薪,260000,"['5-10年', '大专']"
284,杭州,薪酬绩效,本科,COE-薪酬激励,b4fd2d485386a16c1HFz2t64E1dQ,30-50K,480000,"['5-10年', '本科']"
285,杭州,薪酬绩效,本科,薪酬福利COE,e711ed1687457d491HN809m5EFBV,20-25K·16薪,360000,"['10年以上', '本科']"
286,杭州,薪酬绩效,本科,职能部门-薪酬经理-海外payroll-杭州,bf344dbd336ce2081Hdy2Ny9GFdR,11-20K·14薪,217000,"['1-3年', '本科']"
287,杭州,薪酬绩效,本科,薪酬绩效专员,8ddb3185c21579c71HF-2NW_F1pW,7-12K,114000,"['3-5年', '本科']"
288,杭州,薪酬绩效,本科,薪酬绩效专家,4789c5c7383264471HJ82t20FVRY,25-35K,360000,"['5-10年', '本科']"
289,杭州,薪酬绩效,本科,人事行政专员,a09c005a386474d01nFz2NS9F1VX,5-7K,72000,"['1-3年', '本科']"
290,杭州,薪酬绩效,本科,绩效主管,f5e06d0043d749ce1HN_0tS8FFBU,12-18K,180000,"['5-10年', '本科']"
291,杭州,薪酬绩效,本科,薪酬绩效,633ca0f72a7a0c0c1HF809m7EVZR,14-17K·15薪,232500,"['5-10年', '本科']"
292,杭州,猎头顾问,大专,猎头顾问,ad80da1b4172bf1a1Xx629q_E1pV,6-10K,96000,"['1-3年', '大专']"
293,杭州,猎头顾问,本科,猎头顾问,a753d73a79b1e5521Hx-3t--GFJV,6-10K,96000,"['在校/应届', '本科']"
294,杭州,猎头顾问,大专,电商主播猎头,02a8eff318ae45461XN_3dm4EFJW,6-10K,96000,"['1-3年', '大专']"
295,杭州,猎头顾问,大专,人才招聘专员,1ece849d71b55d111XN629y8FlNX,7-12K,114000,"['1-3年', '大专']"
296,杭州,猎头顾问,大专,大客户经理,84694233967a3a5b1nVy0969EFpV,10-12K,132000,"['1-3年', '大专']"
297,杭州,猎头顾问,本科,猎头顾问,dcb7bde88fb248321XF42N67FVFQ,10-15K,150000,"['1-3年', '本科']"
298,杭州,猎头顾问,本科,阿里淘天招聘专员（直管13薪+奖金）,2019a8eb1eb16fc31HB92t-0FVFX,7-12K·13薪,123500,"['1-3年', '本科']"
299,杭州,猎头顾问,本科,猎头顾问,20e073f497cf58ff1Hd-3d-0ElpW,6-7K,78000,"['经验不限', '本科']"
300,杭州,猎头顾问,大专,猎头专家,1dcac535a3a3a2771HZ70tW9EVFW,12-20K,192000,"['3-5年', '大专']"
301,杭州,猎头顾问,本科,招聘顾问,abd7cc335a6f55fc1HF83Nm-F1tR,7-12K·14薪,133000,"['1-3年', '本科']"
302,杭州,猎头顾问,大专,人事招聘专员,757de76b22a639e11HF73NS5FVtX,5-6K,66000,"['经验不限', '大专']"
303,杭州,猎头顾问,大专,猎头顾问助理,92fb874f9bd015701HB62tW7ElRW,2-3K,30000,"['经验不限', '大专']"
304,杭州,猎头顾问,初中及以下,猎头合伙人,ececadc978b79ed31HB_2dS_EFZT,20-40K,360000,"['1-3年', '初中及以下']"
305,杭州,猎头顾问,学历不限,猎头合伙人,e8774e193205c8be1nN82dS8F1RX,10-15K,150000,"['经验不限', '学历不限']"
306,杭州,猎头顾问,大专,猎头合伙人,4eee4d135a529f0e1HF52961GFpX,10-15K,150000,"['1-3年', '大专']"
307,杭州,猎头顾问,本科,高级猎头顾问,87c352ae43ea6a2c1XZ_29q6F1pW,15-30K,270000,"['3-5年', '本科']"
308,杭州,猎头顾问,本科,猎头顾问|校招|杭州,3c21e0a352dbd6e41Hx_0tm-GFtU,6-10K,96000,"['在校/应届', '本科']"
309,杭州,猎头顾问,大专,猎头猎聘专员,718a0893ca6ef30c1HF60ti-GFdQ,5-6K,66000,"['1-3年', '大专']"
310,杭州,猎头顾问,本科,猎头经理（总监）苏州,a64dd2b30403ff9e1Hx_2di7F1VX,15-30K,270000,"['3-5年', '本科']"
311,杭州,猎头顾问,本科,猎头经理（总监）,a4f8941ddd541ef51Hx_2di7ElJX,15-30K,270000,"['3-5年', '本科']"
312,杭州,猎头顾问,本科,猎头顾问,d6cdb10349b431861HJ_09u0FlRR,5-6K,66000,"['经验不限', '本科']"
313,杭州,猎头顾问,本科,猎头经理,03ab5d4a32d2c96c1HN_3tq-GFdX,15-30K,270000,"['1-3年', '本科']"
314,杭州,猎头顾问,大专,猎头顾问,8a50f5ae1b515eb91HFz0tq8FFRW,12-20K,192000,"['1-3年', '大专']"
315,杭州,猎头顾问,本科,华为猎手,990b3fcdd80084291HJ42tq-FFNU,12-15K,162000,"['经验不限', '本科']"
316,杭州,猎头顾问,本科,招聘经理,5ba8710341c1f8c01HN_2t26FFFQ,15-22K,222000,"['1-3年', '本科']"
